,881001.WI,000001.SH,HSTECH.HI,399102.SZ,000300.SH
2013/4/22,2275.9709,2245.119,,865.175,2539.046
2013/4/23,2276.4457,2242.616,,865.409,2532.201
2013/4/24,2260.3415,2226.117,,871.698,2511.202
2013/4/25,2259.2743,2224.63,,880.949,2505.482
2013/4/26,2232.2135,2210.581,,854.164,2488.585
2013/5/2,2201.9107,2179.647,,855.668,2453.749
2013/5/3,2257.0524,2222.811,,879.862,2521.119
2013/5/6,2280.2488,2236.066,,901.851,2533.855
2013/5/7,2286.5178,2240.256,,904.426,2539.298
2013/5/8,2297.9278,2255.208,,918.072,2562.007
2013/5/9,2291.473,2247.864,,929.443,2543.305
2013/5/10,2295.5727,2247.674,,932.19,2546.975
2013/5/13,2299.2132,2250.854,,934.235,2547.602
2013/5/14,2290.6104,2239.926,,932.54,2526.145
2013/5/15,2284.9905,2225.186,,948.019,2507.43
2013/5/16,2318.5913,2252.872,,965.977,2553.058
2013/5/17,2356.9289,2288.091,,961.951,2598.706
2013/5/20,2384.9017,2309.392,,985.561,2627.616
2013/5/21,2395.2187,2305.301,,1007.968,2617.4
2013/5/22,2404.5193,2314.183,,1003.449,2630.068
2013/5/23,2398.2142,2304.953,,997.354,2624.076
2013/5/24,2387.4229,2292.595,,1008.296,2608.35
2013/5/27,2403.202,2301.702,,1022.703,2611.972
2013/5/28,2421.7043,2322.099,,1021.19,2644.359
2013/5/29,2435.7013,2334.335,,999.658,2661.229
2013/5/30,2432.6281,2325.721,,1010.864,2647.443
2013/5/31,2436.7119,2325.534,,1019.243,2645.565
2013/6/3,2421.7417,2313.425,,1008.891,2625.936
2013/6/4,2396.8346,2297.1,,986.271,2600.499
2013/6/5,2368.1853,2276.865,,977.254,2570.027
2013/6/6,2357.9896,2266.692,,969.935,2557.678
2013/6/7,2340.7283,2250.629,,972.88,2538.891
2013/6/13,2261.8254,2190.101,,952.615,2448.717
2013/6/14,2253.528,2163.846,,989.16,2420.356
2013/6/17,2265.5141,2169.356,,1008.814,2427.532
2013/6/18,2264.7818,2161.681,,996.178,2424.202
2013/6/19,2251.4797,2150.816,,991.234,2408.28
2013/6/20,2234.4043,2132.813,,990.592,2386.104
2013/6/21,2178.9496,2085.86,,955.36,2332.842
2013/6/24,2127.1335,2068.862,,948.909,2308.069
2013/6/25,2026.9368,1963.566,,916.796,2169.211
2013/6/26,2046.8818,1959.158,,959.21,2181.021
2013/6/27,2079.6077,1980.54,,979.468,2200.213
2013/6/28,2077.7195,1987.984,,955.289,2227.461
2013/7/1,2077.7786,1995.916,,968.402,2213.965
2013/7/2,2100.5072,2007.62,,994.215,2226.113
2013/7/3,2097.0066,1996.537,,1011.249,2211.044
2013/7/4,2131.0324,2022.136,,1012.028,2245.908
2013/7/5,2133.7957,2021.541,,999.307,2252.033
2013/7/8,2079.6323,1983.215,,960.886,2205.214
2013/7/9,2046.8648,1969.149,,951.67,2174.786
2013/7/10,2101.6181,2009.36,,970.291,2224.135
2013/7/11,2202.7836,2092.868,,986.59,2351.223
2013/7/12,2197.1231,2074.857,,1015.404,2331.986
2013/7/15,2202.9858,2076.665,,1036.503,2336.04
2013/7/16,2208.5729,2066.363,,1048.575,2317.848
2013/7/17,2217.7361,2075.813,,1052.116,2326.925
2013/7/18,2177.4466,2043.372,,1045.984,2282.435
2013/7/19,2169.2692,2035.22,,1062.888,2257.916
2013/7/22,2131.6988,2005.474,,1061.535,2203.058
2013/7/23,2193.302,2051.526,,1087.411,2276.742
2013/7/24,2196.1884,2042.773,,1113.17,2265.578
2013/7/25,2202.09,2045.365,,1111.467,2268.839
2013/7/26,2168.3107,2021.574,,1069.958,2238.42
2013/7/29,2141.5569,1997.838,,1073.381,2205.083
2013/7/30,2139.452,2006.232,,1053.791,2221.589
2013/7/31,2149.6573,2015.472,,1050.313,2235.384
2013/8/1,2178.8536,2029.928,,1091.286,2245.56
2013/8/2,2183.5817,2047.084,,1111.635,2274.71
2013/8/5,2216.1778,2050.911,,1109.368,2278.329
2013/8/6,2241.5066,2066.74,,1121.739,2302.484
2013/8/7,2245.8151,2069.561,,1114.289,2313.879
2013/8/8,2234.6915,2058.561,,1102.996,2297.628
2013/8/9,2240.4483,2061.708,,1101.891,2301.59
2013/8/12,2274.6617,2102.347,,1094.752,2352.89
2013/8/13,2285.2903,2106.397,,1094.983,2360.827
2013/8/14,2278.0506,2122.965,,1103.078,2386.599
2013/8/15,2286.4042,2108.405,,1101.517,2362.089
2013/8/16,2309.9186,2198.848,,1097.409,2423.081
2013/8/19,2256.9564,2091.132,,1088.658,2340.194
2013/8/20,2273.5117,2098.98,,1100.227,2353.409
2013/8/21,2251.4426,2076.317,,1105.577,2321.642
2013/8/22,2265.8126,2083.333,,1122.753,2329.143
2013/8/23,2264.6953,2079.846,,1136.087,2321.037
2013/8/26,2289.4788,2097.344,,1148.159,2336.381
2013/8/27,2302.0722,2105.376,,1156.173,2345.105
2013/8/28,2304.991,2113.817,,1155.081,2345.358
2013/8/29,2295.5508,2110.894,,1142.732,2342.32
2013/8/30,2295.4453,2114.393,,1131.956,2334.413
2013/9/2,2281.1059,2108.683,,1112.269,2329.867
2013/9/3,2310.8684,2123.847,,1133.294,2354.856
2013/9/4,2319.1495,2132.996,,1141.933,2360.663
2013/9/5,2317.3296,2127.855,,1158.877,2351.218
2013/9/6,2331.3662,2143.244,,1173.029,2361.178
2013/9/9,2384.8224,2218.529,,1171.931,2449.249
2013/9/10,2409.7133,2238.551,,1166.322,2475.195
2013/9/11,2424.432,2258.075,,1152.975,2504.469
2013/9/12,2427.6207,2270.268,,1131.708,2527.383
2013/9/13,2420.7234,2259.424,,1143.633,2515.781
2013/9/16,2424.8711,2248.471,,1173.655,2503.694
2013/9/17,2411.2348,2230.929,,1163.953,2481.71
2013/9/18,2379.9123,2195.904,,1166.736,2439.626
2013/9/23,2422.9623,2223.068,,1200.42,2473.163
2013/9/24,2421.666,2219.543,,1210.442,2470.746
2013/9/25,2420.3619,2217.974,,1212.754,2455.037
2013/9/26,2391.6763,2192.226,,1206.745,2422.631
2013/9/27,2369.0572,2165.777,,1202.025,2402.196
2013/9/30,2385.7764,2176.303,,1229.587,2415.075
2013/10/8,2423.8282,2200.018,,1251.635,2446.703
2013/10/9,2443.9107,2212.347,,1277.099,2453.746
2013/10/10,2446.969,2214.592,,1281.155,2455.979
2013/10/11,2459.8817,2228.871,,1257.634,2471.165
2013/10/14,2478.8722,2242.984,,1270.31,2483.131
2013/10/15,2479.5246,2240.25,,1277.206,2479.134
2013/10/16,2463.5609,2228.113,,1262.523,2459.077
2013/10/17,2434.3716,2211.03,,1237.099,2440.919
2013/10/18,2425.9451,2203.291,,1235.665,2435.712
2013/10/21,2473.2437,2230.285,,1281.638,2472.785
2013/10/22,2476.073,2227.341,,1288.456,2470.255
2013/10/23,2459.0642,2226.847,,1234.926,2474.372
2013/10/24,2404.9915,2183.412,,1214.97,2422.943
2013/10/25,2394.4671,2170.612,,1205.141,2413.332
2013/10/28,2351.1177,2140.957,,1185.085,2377.249
2013/10/29,2367.9475,2163.657,,1190.052,2408.616
2013/10/30,2351.4207,2161.935,,1170.099,2407.851
2013/10/31,2343.8654,2155.511,,1164.477,2398.395
2013/11/1,2329.9054,2157.313,,1136.541,2395.005
2013/11/4,2337.7305,2160.578,,1144.82,2404.896
2013/11/5,2342.6192,2158.148,,1164.496,2385.688
2013/11/6,2351.6189,2166.171,,1180.301,2383.54
2013/11/7,2317.292,2141.6,,1156.715,2356.672
2013/11/8,2292.961,2128.581,,1134.034,2342.672
2013/11/11,2280.8851,2117.28,,1138.39,2325.228
2013/11/12,2296.5424,2127.938,,1150.347,2342.529
2013/11/13,2286.2174,2117.912,,1151.536,2325.563
2013/11/14,2274.0322,2102.38,,1168.325,2305.696
2013/11/15,2341.9665,2153.213,,1201.979,2377.211
2013/11/18,2388.0359,2198.316,,1214.144,2429.566
2013/11/19,2393.0584,2203.297,,1226.594,2427.928
2013/11/20,2401.5114,2207.105,,1221.212,2435.427
2013/11/21,2394.9423,2206.531,,1221.526,2415.383
2013/11/22,2397.5259,2211.066,,1218.37,2418.999
2013/11/25,2399.0724,2209.148,,1225.369,2418.853
2013/11/26,2385.2554,2192.579,,1230.518,2399.022
2013/11/27,2409.7801,2207.617,,1256.923,2422.806
2013/11/28,2446.931,2234.387,,1265.665,2460.556
2013/11/29,2441.8753,2224.944,,1292.949,2446.395
2013/12/2,2431.3304,2231.921,,1240.745,2464.863
2013/12/3,2403.0044,2227.925,,1187.127,2448.333
2013/12/4,2448.3983,2260.871,,1200.275,2486.64
2013/12/5,2437.5995,2255.261,,1167.255,2481.747
2013/12/6,2427.2246,2248.147,,1150.116,2470.813
2013/12/9,2428.3187,2249.169,,1171.676,2468.948
2013/12/10,2436.9684,2250.504,,1176.52,2466.66
2013/12/11,2417.1786,2228.633,,1179.762,2440.503
2013/12/12,2413.9872,2214.548,,1203.987,2423.309
2013/12/13,2410.5477,2204.637,,1209.768,2416.26
2013/12/16,2408.3962,2201.696,,1215.38,2412.734
2013/12/17,2371.2967,2165.543,,1202.824,2373.286
2013/12/18,2364.614,2156.593,,1191.432,2368.583
2013/12/19,2366.7995,2159.142,,1203.669,2370.991
2013/12/20,2335.907,2131.737,,1190.424,2338.875
2013/12/23,2297.0287,2099.522,,1178.867,2295.765
2013/12/24,2319.4292,2111.805,,1197.305,2312.832
2013/12/25,2324.087,2107.232,,1227.315,2305.609
2013/12/26,2322.0505,2102.66,,1234.731,2301.493
2013/12/27,2330.6142,2110.357,,1241.087,2315.182
2013/12/30,2336.7019,2112.009,,1251.715,2316.621
2013/12/31,2345.2684,2120.274,,1250.647,2333.074
2014/1/2,2350.5712,2113.11,,1273.139,2325.991
2014/1/3,2345.6973,2102.167,,1288.658,2314.836
2014/1/6,2323.8088,2078.684,,1283.312,2286.371
2014/1/7,2283.1173,2052.279,,1280.476,2246.791
2014/1/8,2305.7681,2062.952,,1324.919,2262.584
2014/1/9,2305.1068,2057.196,,1331.593,2258.894
2014/1/10,2261.2739,2029.297,,1298.656,2224.494
2014/1/13,2251.2424,2027.181,,1286.548,2222.072
2014/1/14,2257.0753,2027.428,,1316.142,2214.124
2014/1/15,2264.5621,2027.409,,1333.666,2215.903
2014/1/16,2265.7354,2034.707,,1341.591,2227.262
2014/1/17,2254.2318,2017.868,,1333.042,2205.972
2014/1/20,2242.7424,2005.938,,1326.965,2182.463
2014/1/21,2252.7263,2014.152,,1333.705,2197.923
2014/1/22,2308.3402,2052.339,,1354.256,2244.133
2014/1/23,2322.2559,2052.528,,1391.362,2248.924
2014/1/24,2342.2258,2060.986,,1409.68,2257.355
2014/1/27,2336.1502,2044.846,,1417.309,2233.231
2014/1/28,2332.959,2047.129,,1404.144,2233.257
2014/1/29,2336.7193,2051.583,,1415.39,2233.057
2014/1/30,2330.3195,2045.931,,1422.083,2223.163
2014/2/7,2344.8217,2044.73,,1445.83,2212.498
2014/2/10,2407.6028,2087.975,,1474.827,2270.194
2014/2/11,2426.1472,2111.061,,1482.717,2296.516
2014/2/12,2435.7584,2110.904,,1476.566,2294.317
2014/2/13,2443.8669,2122.826,,1475.49,2307.474
2014/2/14,2439.7267,2116.186,,1458.442,2295.852
2014/2/17,2475.376,2136.447,,1501.669,2315.579
2014/2/18,2475.4699,2134.143,,1505.634,2310.309
2014/2/19,2483.8101,2152.961,,1500.913,2317.42
2014/2/20,2486.0458,2177.978,,1492.167,2331.698
2014/2/21,2445.099,2132.703,,1477.2,2287.869
2014/2/24,2411.8972,2099.717,,1494.915,2246.715
2014/2/25,2419.2646,2087.616,,1521.494,2225.209
2014/2/26,2333.124,2041.627,,1414.956,2164.698
2014/2/27,2362.5638,2068.314,,1443.491,2180.063
2014/2/28,2336.4747,2058.489,,1389.669,2180.474
2014/3/3,2369.1244,2078.333,,1420.125,2194.224
2014/3/4,2369.6237,2074.025,,1426.957,2188.601
2014/3/5,2372.6352,2074.815,,1427.283,2189.093
2014/3/6,2364.3318,2065.79,,1423.894,2181.427
2014/3/7,2372.539,2079.49,,1434.297,2189.39
2014/3/10,2331.1046,2042.634,,1404.604,2149.676
2014/3/11,2285.0775,2008.071,,1369.968,2118.79
2014/3/12,2291.1051,2011.06,,1370.901,2130.586
2014/3/13,2304.3947,2029.12,,1386.617,2149.436
2014/3/14,2304.8959,2017.913,,1398.27,2140.384
2014/3/17,2326.9514,2024.372,,1429.245,2143.196
2014/3/18,2345.5246,2034.917,,1448.619,2152.462
2014/3/19,2324.8206,2022.181,,1435.913,2131.283
2014/3/20,2332.2021,2030.847,,1430.346,2134.792
2014/3/21,2331.182,2052.472,,1392.697,2163.225
2014/3/24,2351.7867,2074.056,,1386.557,2186.731
2014/3/25,2355.288,2079.551,,1377.691,2191.491
2014/3/26,2352.9252,2074.572,,1391.211,2186.078
2014/3/27,2348.0262,2073.982,,1383.981,2186.893
2014/3/28,2320.286,2060.134,,1333.492,2172.668
2014/3/31,2290.1069,2048.134,,1302.567,2165.254
2014/4/1,2299.8863,2050.681,,1318.781,2170.095
2014/4/2,2311.0722,2060.778,,1323.912,2182.683
2014/4/3,2317.2898,2066.007,,1314.883,2196.138
2014/4/4,2321.408,2060.104,,1319.218,2186.154
2014/4/8,2362.2033,2102.452,,1323.547,2243.97
2014/4/9,2375.6821,2108.75,,1347.645,2246.793
2014/4/10,2411.627,2146.67,,1367.554,2290.742
2014/4/11,2399.367,2138.651,,1342.86,2281.105
2014/4/14,2399.98,2134.434,,1351.976,2275.83
2014/4/15,2394.9928,2125.902,,1356.507,2261.474
2014/4/16,2379.4856,2112.05,,1346.922,2245.315
2014/4/17,2381.2747,2110.716,,1352.782,2241.622
2014/4/18,2373.7305,2099.637,,1357.954,2228.77
2014/4/21,2378.9924,2103.078,,1363.809,2231.707
2014/4/22,2341.9734,2073.663,,1346.408,2196.849
2014/4/23,2337.8855,2076.349,,1322.121,2205.594
2014/4/24,2331.3501,2075.757,,1310.068,2209.454
2014/4/25,2313.9187,2065.643,,1304.031,2201.712
2014/4/28,2263.5939,2035.99,,1268.955,2171.385
2014/4/29,2241.2962,2021.68,,1251.069,2159.379
2014/4/30,2256.4772,2029.538,,1271.137,2164.175
2014/5/5,2266.4746,2028.957,,1286.768,2161.703
2014/5/6,2287.2284,2038.705,,1310.534,2173.618
2014/5/7,2267.9583,2024.631,,1298.075,2153.723
2014/5/8,2275.0779,2036.941,,1287.642,2168.206
2014/5/9,2246.385,2020.454,,1269.586,2141.559
2014/5/12,2284.3642,2055.506,,1272.018,2184.332
2014/5/13,2289.8819,2061.06,,1284.708,2185.046
2014/5/14,2287.9989,2056.574,,1277.286,2184.221
2014/5/15,2277.3563,2047.316,,1280.134,2171.453
2014/5/16,2243.2503,2027.756,,1250.993,2150.5
2014/5/19,2233.7793,2023.267,,1237.039,2139.362
2014/5/20,2241.8913,2018.156,,1264.383,2131.567
2014/5/21,2244.5312,2025.194,,1264.056,2136.1
2014/5/22,2271.0101,2041.96,,1289.89,2160.909
2014/5/23,2266.2251,2034.569,,1298.754,2148.583
2014/5/26,2285.8711,2045.381,,1324.354,2165.421
2014/5/27,2289.3571,2044.148,,1322.475,2160.027
2014/5/28,2305.6774,2052.656,,1343.313,2171.172
2014/5/29,2311.7312,2057.077,,1344.308,2178.092
2014/5/30,2295.6003,2046.96,,1329.978,2166.907
2014/6/3,2299.0923,2049.576,,1336.583,2168.995
2014/6/4,2280.7203,2038.481,,1325.589,2149.452
2014/6/5,2290.1599,2041.701,,1354.985,2150.93
2014/6/6,2292.0884,2041.573,,1363.458,2149.783
2014/6/9,2292.5119,2045.255,,1351.785,2153.903
2014/6/10,2301.7729,2052.765,,1358.114,2161.526
2014/6/11,2310.5361,2056.631,,1372.654,2163.61
2014/6/12,2312.0847,2057.105,,1377.929,2160.988
2014/6/13,2334.9097,2073.596,,1393.669,2183.645
2014/6/16,2350.6128,2087.322,,1405.884,2196.343
2014/6/17,2344.87,2080.482,,1403.758,2185.681
2014/6/18,2329.2658,2066.913,,1393.539,2172.549
2014/6/19,2317.9537,2059.255,,1376.835,2166.407
2014/6/20,2280.1732,2027.148,,1346.338,2137.034
2014/6/23,2300.6233,2033.32,,1379.893,2147.227
2014/6/24,2309.054,2034.707,,1384.848,2145.213
2014/6/25,2307.6317,2030.616,,1383.013,2141.726
2014/6/26,2327.1585,2040.754,,1411.621,2151.114
2014/6/27,2346.739,2043.982,,1423.326,2159.526
2014/6/30,2357.9438,2052.342,,1434.383,2168.221
2014/7/1,2366.0787,2052.635,,1444.45,2171.15
2014/7/2,2377.8777,2060.595,,1452.519,2171.51
2014/7/3,2398.6368,2066.641,,1461.019,2184.964
2014/7/4,2397.3629,2065.078,,1459.222,2183.798
2014/7/7,2398.7912,2064.043,,1452.035,2186.202
2014/7/8,2402.6175,2064.433,,1458.623,2180.778
2014/7/9,2404.4772,2062.474,,1464.665,2178.51
2014/7/10,2376.9185,2045.527,,1437.774,2151.774
2014/7/11,2388.4289,2051.737,,1433.383,2154.735
2014/7/14,2413.9798,2067.342,,1433.91,2171.902
2014/7/15,2415.4801,2070.358,,1431.214,2176.272
2014/7/16,2417.3767,2075.493,,1411.383,2183.248
2014/7/17,2392.6429,2062.888,,1387.272,2166.932
2014/7/18,2402.8034,2067.233,,1388.67,2176.325
2014/7/21,2395.4128,2061.823,,1376.419,2171.94
2014/7/22,2421.7533,2078.085,,1391.735,2197.592
2014/7/23,2430.4376,2088.192,,1392.298,2210.282
2014/7/24,2428.3741,2107.946,,1350.872,2239.815
2014/7/25,2450.6978,2127.217,,1347.307,2260.89
2014/7/28,2510.2163,2181.496,,1373.14,2331.472
2014/7/29,2538.9345,2193.523,,1394.346,2342.77
2014/7/30,2538.8104,2194.572,,1405.07,2339.038
2014/7/31,2559.7216,2202.126,,1407.3,2350.551
2014/8/1,2574.3754,2218.789,,1407.279,2371.5
2014/8/4,2578.8804,2224.068,,1397.329,2375.62
2014/8/5,2586.0977,2226.838,,1426.078,2380.774
2014/8/6,2598.5037,2223.893,,1431.528,2371.667
2014/8/7,2600.8328,2220.568,,1443.604,2369.204
2014/8/8,2580.4768,2199.578,,1442.052,2339.27
2014/8/11,2613.973,2225.961,,1459.992,2367.004
2014/8/12,2618.0719,2222.979,,1465.03,2361.17
2014/8/13,2627.4083,2230.991,,1462.688,2370.513
2014/8/14,2630.9545,2230.894,,1467.62,2363.18
2014/8/15,2633.0308,2230.872,,1468.089,2366.902
2014/8/18,2659.8761,2242.035,,1502.368,2379.804
2014/8/19,2671.107,2246.016,,1517.632,2379.474
2014/8/20,2674.4574,2248.939,,1512.418,2375.475
2014/8/21,2664.2067,2240.077,,1519.61,2367.46
2014/8/22,2678.1935,2243.303,,1537.624,2368.457
2014/8/25,2676.293,2241.553,,1535.005,2367.606
2014/8/26,2657.0008,2232.785,,1520.574,2350.391
2014/8/27,2631.5113,2216.67,,1503.154,2336.737
2014/8/28,2631.6849,2219.473,,1500.92,2336.363
2014/8/29,2632.1693,2218.696,,1503.344,2338.774
2014/9/1,2668.6635,2236.286,,1535.476,2355.552
2014/9/2,2709.4786,2267.509,,1553.256,2387.655
2014/9/3,2736.3754,2290.547,,1569.586,2414.26
2014/9/4,2757.6872,2307.701,,1586.312,2427.297
2014/9/5,2777.166,2327.557,,1589.581,2450.634
2014/9/9,2788.1701,2331.917,,1595.09,2454.893
2014/9/10,2790.4753,2321.908,,1608.242,2437.081
2014/9/11,2821.919,2343.595,,1630.449,2461.473
2014/9/12,2809.5801,2331.95,,1623.575,2438.358
2014/9/15,2828.0688,2340.449,,1636.051,2439.254
2014/9/16,2833.2228,2347.935,,1636.814,2442.924
2014/9/17,2766.1823,2309.048,,1584.336,2405.371
2014/9/18,2784.401,2319.875,,1597.624,2414.946
2014/9/19,2810.4274,2331.561,,1611.483,2430.149
2014/9/22,2802.4906,2323.554,,1608.465,2419.326
2014/9/23,2797.9318,2311.525,,1616.516,2402.482
2014/9/24,2843.7237,2345.747,,1638.475,2443.978
2014/9/25,2870.6081,2365.154,,1649.909,2462.668
2014/9/26,2850.0926,2350.109,,1641.895,2439.649
2014/9/29,2873.6327,2363.059,,1659.944,2453.665
2014/9/30,2889.4422,2365.491,,1673.359,2454.885
2014/10/8,2926.7028,2382.794,,1695.733,2478.383
2014/10/9,2939.9741,2391.348,,1706.797,2488.113
2014/10/10,2936.6581,2386.277,,1702.927,2482.136
2014/10/13,2913.3186,2366.862,,1691.356,2460.389
2014/10/14,2932.5327,2380.515,,1705.453,2467.904
2014/10/15,2922.0237,2374.808,,1688.638,2465.498
2014/10/16,2938.12,2389.675,,1697.748,2480.3
2014/10/17,2893.8467,2360.597,,1669.291,2456.105
2014/10/20,2896.9826,2357.509,,1673.409,2456.621
2014/10/21,2904.2906,2361.653,,1680.49,2459.255
2014/10/22,2886.5175,2352.124,,1667.27,2447.467
2014/10/23,2847.7764,2329.927,,1641.156,2424.662
2014/10/24,2822.8467,2314.875,,1632.573,2404.993
2014/10/27,2806.7293,2293.644,,1636.68,2377.542
2014/10/28,2875.3501,2338.278,,1675.934,2416.766
2014/10/29,2929.0775,2381.643,,1696.037,2461.268
2014/10/30,2937.243,2397.256,,1700,2474.376
2014/10/31,2947.9087,2423.596,,1689.895,2512.189
2014/11/3,2971.9884,2436.785,,1691.216,2524.172
2014/11/4,2958.8567,2435.223,,1698.203,2517.46
2014/11/5,2963.9935,2434.363,,1677.589,2519.399
2014/11/6,2967.9428,2426.89,,1701.58,2510.985
2014/11/7,2997.0272,2454.423,,1713.142,2541.549
2014/11/10,2999.8741,2474.156,,1690.369,2565.73
2014/11/11,3017.0271,2508.623,,1683.505,2602.373
2014/11/12,2989.931,2494.917,,1644.347,2594.318
2014/11/13,2996.0654,2507.743,,1641.297,2607.519
2014/11/14,2957.6431,2481.025,,1607.165,2581.932
2014/11/17,2992.584,2508.767,,1635.117,2614.086
2014/11/18,2975.6631,2477.052,,1641.368,2570.211
2014/11/19,2981.6026,2461.491,,1668.732,2550.5
2014/11/20,2975.1085,2458.319,,1659.858,2545.473
2014/11/21,3012.7849,2488.201,,1673.499,2585.362
2014/11/24,3084.2612,2546.746,,1683.21,2667.671
2014/11/25,3116.5342,2568.381,,1714.236,2686.063
2014/11/26,3149.0468,2605.07,,1734.376,2723.36
2014/11/27,3180.834,2631.399,,1744.459,2754.49
2014/11/28,3212.4876,2683.18,,1761.778,2809.543
2014/12/1,3234.3076,2720.743,,1752.808,2855.332
2014/12/2,3293.7076,2777.372,,1752.573,2944.506
2014/12/3,3340.319,2824.179,,1777.647,3028.225
2014/12/4,3431.9547,2900.508,,1801.423,3104.89
2014/12/5,3466.6043,2978.029,,1795.684,3195.798
2014/12/8,3498.8339,3041.657,,1750.149,3270.881
2014/12/9,3559.4664,3091.324,,1717.983,3387.827
2014/12/10,3449.091,2946.707,,1708.269,3229.047
2014/12/11,3486.0533,2965.675,,1724.507,3254.424
2014/12/12,3489.6738,2962.51,,1758.976,3239.447
2014/12/15,3524.1087,2960.227,,1799.556,3226.221
2014/12/16,3569.1121,3021.897,,1808.23,3303.402
2014/12/17,3591.4289,3076.599,,1779.914,3368.194
2014/12/18,3605.5083,3089.791,,1789.19,3393.711
2014/12/19,3575.9742,3117.527,,1755.268,3397.183
2014/12/22,3567.9783,3189.867,,1705.748,3455.207
2014/12/23,3519.7315,3136.838,,1649.154,3431.779
2014/12/24,3451.6999,3050.507,,1638.553,3340.357
2014/12/25,3490.7739,3073.345,,1648.877,3335.779
2014/12/26,3570.3708,3164.155,,1652.383,3453.338
2014/12/29,3604.7194,3223.86,,1642.242,3524.28
2014/12/30,3554.2095,3190.299,,1597.59,3491.826
2014/12/31,3576.1034,3239.357,N/A,1585.059,3542.34
2015/1/2,,,N/A,,
2015/1/5,3672.2215,3369.281,N/A,1578.288,3669.042
2015/1/6,3688.3084,3394.224,N/A,1635.362,3683.226
2015/1/7,3694.6701,3374.896,N/A,1637.643,3671.19
2015/1/8,3692.1095,3381.566,N/A,1652.921,3659.945
2015/1/9,3715.4633,3404.834,N/A,1667.71,3689.753
2015/1/12,3607.3529,3275.185,N/A,1652.53,3560.527
2015/1/13,3606.6483,3259.386,N/A,1679.102,3550.158
2015/1/14,3614.5034,3268.483,N/A,1676.228,3547.242
2015/1/15,3655.1497,3337.084,N/A,1680.224,3604.121
2015/1/16,3709.7949,3400.318,N/A,1708.034,3662.158
2015/1/19,3600.7159,3262.207,N/A,1753.967,3497.252
2015/1/20,3557.1059,3190.245,N/A,1769.499,3419.204
2015/1/21,3694.2108,3337.004,N/A,1799.292,3557.794
2015/1/22,3733.0924,3352.384,N/A,1815.957,3576.756
2015/1/23,3763.3859,3406.786,N/A,1816.464,3627.806
2015/1/26,3775.3731,3384.798,N/A,1814.461,3611.617
2015/1/27,3788.5467,3390.216,N/A,1824.382,3616.258
2015/1/28,3776.5378,3354.802,N/A,1838.687,3583.312
2015/1/29,3714.5375,3286.786,N/A,1817.719,3505.582
2015/1/30,3719.4536,3288.503,N/A,1807.56,3514.217
2015/2/2,3631.764,3175.134,N/A,1789.443,3407.256
2015/2/3,3672.1401,3207.935,N/A,1839.8,3441.709
2015/2/4,3704.1044,3238.982,N/A,1848.002,3476.817
2015/2/5,3704.1749,3251.212,N/A,1884.027,3487.951
2015/2/6,3618.6694,3129.539,N/A,1859.341,3374.051
2015/2/9,3583.4076,3119.034,N/A,1825.254,3376.526
2015/2/10,3616.7496,3142.099,N/A,1821.35,3407.18
2015/2/11,3661.6663,3166.421,N/A,1852.989,3445.655
2015/2/12,3683.0031,3181.766,N/A,1876.246,3453.582
2015/2/13,3749.4661,3237.159,N/A,1911.25,3509.505
2015/2/16,3778.6914,3228.846,N/A,1976.505,3504.475
2015/2/17,3814.1639,3255.725,N/A,1988.38,3536.82
2015/2/18,,,N/A,,
2015/2/23,,,N/A,,
2015/2/24,,,N/A,,
2015/2/25,3816.0259,3257.223,N/A,1991.551,3529.55
2015/2/26,3847.1918,3300.616,N/A,1975.009,3569.33
2015/2/27,3880.0397,3324.546,N/A,2008.401,3594.813
2015/3/2,3932.8695,3336.76,N/A,2067.032,3608.691
2015/3/3,3925.1194,3317.695,N/A,2084.903,3579.315
2015/3/4,3917.5815,3286.588,N/A,2094.657,3540.912
2015/3/5,3915.2346,3266.638,N/A,2114.012,3517.083
2015/3/6,3921.6148,3266.933,N/A,2109.593,3516.243
2015/3/9,3935.53,3307.702,N/A,2088.202,3546.705
2015/3/10,3974.7714,3309.915,N/A,2134.508,3551.205
2015/3/11,3980.1848,3325.054,N/A,2137.579,3568.916
2015/3/12,3987.1457,3360.054,N/A,2138.25,3603.341
2015/3/13,4029.5456,3391.255,N/A,2154.833,3641.392
2015/3/16,4148.221,3449.305,N/A,2232.9,3705.739
2015/3/17,4217.9801,3504.123,N/A,2256.502,3762.575
2015/3/18,4301.6797,3577.662,N/A,2290.716,3846.055
2015/3/19,4321.8917,3600.684,N/A,2302.535,3859.126
2015/3/20,4380.0167,3632.338,N/A,2353.719,3916.863
2015/3/23,4481.9479,3688.249,N/A,2428.679,3972.296
2015/3/24,4509.4161,3715.873,N/A,2490.623,3989.858
2015/3/25,4541.8254,3693.151,N/A,2547.12,3980.716
2015/3/26,4545.3734,3707.318,N/A,2517.982,3991.997
2015/3/27,4538.8584,3710.477,N/A,2477.53,3993.032
2015/3/30,4621.6636,3795.935,N/A,2485.696,4101.651
2015/3/31,4665.7436,3835.567,N/A,2514.215,4166.018
2015/4/1,4715.9047,3817.082,N/A,2578.724,4139.499
2015/4/2,4763.5682,3835.451,N/A,2651.904,4156.842
2015/4/3,4842.6024,3864.405,,2708.983,4170.558
2015/4/7,4957.6867,3961.666,,2762.86,4260.471
2015/4/8,4989.0945,4000.22,N/A,2774.592,4304.78
