,881001.WI,000001.SH,HSTECH.HI,399102.SZ,000300.SH
2013/3/20,20988979451,13124128400,,797210532,9070062200
2013/3/21,20215433318,11920091000,,936219867,6955275600
2013/3/22,17409587861,10116729900,,733686441,5564714100
2013/3/25,16752491950,9703152600,,674497772,5626140200
2013/3/26,17460498753,10444901500,,705962711,6396296100
2013/3/27,16271489791,9633119500,,643641293,5690651700
2013/3/28,20358282872,12765869800,,738580534,8757840500
2013/3/29,14131818593,8556547300,,553253271,5240213700
2013/4/1,13620045520,7741177400,,586625166,4734602200
2013/4/2,15829443732,8971432300,,745657540,5568415200
2013/4/3,14365797893,8179526700,,610693964,4556422100
2013/4/8,15040031823,8625747000,,657544284,5329677200
2013/4/9,14282878493,8289654400,,570384247,5238982400
2013/4/10,13828384723,8061962100,,555680406,4750491300
2013/4/11,12655671200,7363270400,,477167864,4298995800
2013/4/12,11749608185,6684634000,,437101804,3991727800
2013/4/15,12187287222,7163232300,,399310103,4653973400
2013/4/16,13164094342,7999217800,,438200483,5528061300
2013/4/17,11925793879,6831418100,,529120949,4469216400
2013/4/18,12544444400,7161692700,,608498134,4286070700
2013/4/19,18640038595,10966055600,,802840803,7552087600
2013/4/22,17517014367,9523373000,,819378700,6251188300
2013/4/23,17414583213,9654131500,,848097671,6065398200
2013/4/24,17056161656,9160026100,,877287824,6305091600
2013/4/25,18301444884,9670418800,,1050592922,6055792700
2013/4/26,14265110231,7667397000,,716070096,4712337800
2013/5/2,12045012667,6833793600,,538328526,4701608800
2013/5/3,16053974624,8858346400,,791095291,6233009100
2013/5/6,17276360780,9226814600,,1034154182,6041878000
2013/5/7,16127635862,8645235600,,912256939,5449064300
2013/5/8,17290638427,9037193300,,1072361688,5955429400
2013/5/9,19015081817,9853163700,,1340896758,6024014500
2013/5/10,17381586166,9033547600,,1237103190,4881672800
2013/5/13,16634949680,8621122400,,1089468837,5409214700
2013/5/14,16065552074,8324497500,,1026255546,5488006400
2013/5/15,14662004583,7172289300,,1146450636,4418966000
2013/5/16,21300000809,11028437600,,1621489635,7079618200
2013/5/17,23440772908,12612600600,,1326333678,8185080100
2013/5/20,26206464136,13915051400,,1689482089,8633780300
2013/5/21,24723031783,12417317600,,1779568994,7150599400
2013/5/22,24758373341,12836002600,,1705007689,7419181700
2013/5/23,23837441430,12401984400,,1414608266,8482537000
2013/5/24,19561098003,10144121300,,1502308196,6073966900
2013/5/27,21235858184,10732506100,,1613226198,6419508000
2013/5/28,24491210028,13263299500,,1541344476,8419611200
2013/5/29,23295404889,12525072900,,1156945658,7927770900
2013/5/30,21531928507,11191303200,,1270250735,7014636800
2013/5/31,20929657848,10816255400,,1403282328,6252853300
2013/6/3,19003521795,9688281400,,1266829949,5977446800
2013/6/4,19955761184,10189581800,,1274538776,6631575000
2013/6/5,14610422308,7648330300,,939794301,4563719300
2013/6/6,15828622479,8153869400,,984338315,5249652900
2013/6/7,17138983986,8997807700,,1055789734,6103089400
2013/6/13,17106641690,9437109400,,993615551,6973006600
2013/6/14,15039808475,7785747200,,1180368681,5596453400
2013/6/17,15148803809,7575779000,,1347501748,5039571100
2013/6/18,13821778430,6963227100,,1157601277,4863037900
2013/6/19,14633271190,7542501600,,1074314619,5434626000
2013/6/20,14693340360,7778793000,,1154061738,5520102000
2013/6/21,14905295500,7967322400,,1138966072,5870579800
2013/6/24,19723142637,10919821500,,1262382594,8659725900
2013/6/25,24590248624,13815851600,,1531776729,10755488200
2013/6/26,19171354889,10119252700,,1690314721,7925642600
2013/6/27,20001353245,10581331800,,1766664787,7540675300
2013/6/28,17973503145,10073796800,,1238792473,7945132700
2013/7/1,14818692750,7805139300,,1247459438,5772622700
2013/7/2,16975464491,8641541800,,1579075767,6183885000
2013/7/3,18066426551,9346647100,,1616807146,6583602200
2013/7/4,19524643000,10039418300,,1485273121,7258114500
2013/7/5,17628543550,9134522200,,1340804271,6182177500
2013/7/8,16179238415,8413649100,,1258224305,5478249300
2013/7/9,12211736082,6453873300,,1055729310,4149443300
2013/7/10,16934206710,8979798100,,1216010092,6114978100
2013/7/11,27937427330,15997077300,,1395076302,12579319200
2013/7/12,22264920550,12117417500,,1548114982,8973308200
2013/7/15,19926139018,10147035700,,1735619629,7475788400
2013/7/16,19753254830,9673739900,,1716944959,6562415700
2013/7/17,20376601123,10325132100,,1759820802,6765524800
2013/7/18,18155236694,9213204900,,1621418729,5714429200
2013/7/19,21037836295,10457757100,,1843352782,7053528200
2013/7/22,16538421332,8292219000,,1587872917,5328349500
2013/7/23,21801721341,10951736000,,1992865183,7480973100
2013/7/24,21857501750,10665577900,,2095897143,6959230700
2013/7/25,20610790969,9854536600,,2011037569,6577431600
2013/7/26,15831747022,7380042900,,1441168835,4894109800
2013/7/29,16141694646,7868327400,,1399133400,5460092500
2013/7/30,15804751411,7721978400,,1341551709,5519362300
2013/7/31,14535154367,7016060300,,1135230653,4832705500
2013/8/1,18752099990,9125668600,,1689192226,6260399700
2013/8/2,19710608930,9359276700,,1951789120,6089089300
2013/8/5,17598003363,8551796800,,1624466867,5534215100
2013/8/6,21416754585,10558097500,,1697066425,7374689500
2013/8/7,21718251163,10771259400,,1653390942,7304869500
2013/8/8,17116006624,8413329000,,1298011457,5309843000
2013/8/9,19019793634,9531642300,,1422293232,6460001700
2013/8/12,24815358367,13512897400,,1433827224,9786321600
2013/8/13,21961101969,11770887500,,1335381230,7839363600
2013/8/14,22164868612,11443780200,,1620246671,7594212800
2013/8/15,19100895273,9939665600,,1519221411,6195185300
2013/8/16,26780165264,15306332600,,1594667822,12036956300
2013/8/19,18160898788,9744678300,,1307391018,7248322400
2013/8/20,19858502853,10738177300,,1534898024,7308634500
2013/8/21,17548269220,8744599100,,1420558075,5500738400
2013/8/22,18453577202,9092830700,,1558273723,5533810400
2013/8/23,21957285482,11242635100,,1847556772,6896713300
2013/8/26,21774626946,11993265200,,1547578822,7037104300
2013/8/27,22444936339,12634196600,,1510160335,6599033300
2013/8/28,27677181034,16139202600,,1690863270,8925617400
2013/8/29,23185927111,13326821900,,1245920858,6608541500
2013/8/30,29111683230,17007564900,,1547475097,8765451500
2013/9/2,24299254288,14915852400,,991055833,7951024900
2013/9/3,23970582728,13889317500,,1085067449,8055400500
2013/9/4,24571047557,14200038600,,1187865226,7872576300
2013/9/5,22411941414,12654410400,,1369214196,6295138300
2013/9/6,23629974718,14326066000,,1453753257,7334011600
2013/9/9,34124788792,21942708600,,1554532919,14988964000
2013/9/10,36479008613,23720664900,,1493938191,15485599200
2013/9/11,39348631059,24434945500,,1620815606,16691497400
2013/9/12,32033120565,20971511000,,1058230619,14517317500
2013/9/13,27335132138,17198422900,,1119316497,11077504900
2013/9/16,25280932554,15488402000,,1243570084,10538328200
2013/9/17,25171259006,15454255500,,1153602243,9945998200
2013/9/18,19392289019,11511188700,,1122657127,7104075900
2013/9/23,23236634717,13317485800,,1501086520,8012835200
2013/9/24,27217151435,16041505500,,1621336351,9785301300
2013/9/25,27296466172,16021276200,,1411535071,9051841800
2013/9/26,24249895874,14041534600,,1317077379,8623677000
2013/9/27,18757349611,10540178800,,1284152682,6597150800
2013/9/30,16701095445,9281008100,,1127196594,5951399200
2013/10/8,22704065598,12671020300,,1430774895,8478550600
2013/10/9,23605072987,13087173700,,1571279249,7627764500
2013/10/10,27199791691,14977589600,,1759510074,9032970600
2013/10/11,27543820325,15689217600,,1541838527,9338826100
2013/10/14,29424174875,16598338600,,1592905803,10008130100
2013/10/15,28193627725,15372282500,,1742488112,8917349600
2013/10/16,27870382017,15463863700,,1629406465,8897983400
2013/10/17,23617045018,12676794400,,1622718603,7122247400
2013/10/18,19231451631,10372463100,,1340596994,6029163000
2013/10/21,25586074022,13669440800,,1734715000,8490979500
2013/10/22,28538347880,14913283100,,2190461868,9070302900
2013/10/23,27005671762,14634709000,,1791176442,9154535500
2013/10/24,18720178039,10300895300,,1219703749,6456082100
2013/10/25,20969631562,11392452000,,1450006404,7707018200
2013/10/28,17102345254,8840132200,,1229811540,6287615200
2013/10/29,26467063559,14309281100,,1747512963,10673783300
2013/10/30,21043915963,11964336200,,1277689897,9217812600
2013/10/31,19940657900,10806302000,,1196645626,8273696400
2013/11/1,16245290386,8911847700,,1166615402,6305576200
2013/11/4,14142937703,7614794100,,1009094111,5179846100
2013/11/5,17154253575,9190003100,,1231291436,6208448800
2013/11/6,19146893145,10048734400,,1386919697,6377666300
2013/11/7,15497259202,8184261000,,1082757055,5482174700
2013/11/8,15235537277,8309685900,,1002741721,5378850800
2013/11/11,12838594872,6967829900,,915137271,4573945700
2013/11/12,14693974745,7944673100,,1184908760,5268754500
2013/11/13,15751648473,8825709400,,1189671854,5984883100
2013/11/14,15726273738,8379937300,,1471183523,5731035600
2013/11/15,22566220598,12589452000,,1759211029,8639177100
2013/11/18,26815575540,15750271400,,1737280195,11003463300
2013/11/19,22698410984,12508230700,,1725494824,7864829600
2013/11/20,21683110697,11896186100,,1499928613,7229180100
2013/11/21,24514521294,13724551600,,1551061403,8770667700
2013/11/22,21197493568,11386645700,,1378526043,7500067500
2013/11/25,19827452145,10828265500,,1361677794,6614473400
2013/11/26,18542077002,10046083000,,1463295344,5918586400
2013/11/27,21190016900,11538441100,,1731491827,7529408800
2013/11/28,24643409680,13445677700,,1711256699,9066040600
2013/11/29,21023788469,10695905300,,2007789493,6180374600
2013/12/2,30886552928,17428199000,,2246403174,11965512300
2013/12/3,20849596549,11350641000,,1922999167,7445575200
2013/12/4,27335553371,15729294300,,1750851281,10265023500
2013/12/5,22373004618,12204841400,,1590242989,7770893200
2013/12/6,18909674404,10370092900,,1184787725,6611408900
2013/12/9,17529344882,9327363900,,1227414571,5716488400
2013/12/10,20069117975,10904313300,,1257379212,6694142400
2013/12/11,19447928196,10947315000,,1184854377,6807514400
2013/12/12,16276791106,8610867100,,1371161417,5014771900
2013/12/13,16217543169,8510101200,,1340904488,5150119600
2013/12/16,18745459146,10138759400,,1469919219,6458167400
2013/12/17,14903261105,7857893600,,1369590944,4848389100
2013/12/18,12606958634,6417358400,,1254833673,4001520700
2013/12/19,13801393479,7312347900,,1216872973,4809568000
2013/12/20,15526804017,8677521200,,1088787624,6520420700
2013/12/23,12863322340,6814663600,,1140558917,4558028500
2013/12/24,13338117038,7025146700,,1216029228,4559916800
2013/12/25,13466753478,6513909600,,1546645246,4400532600
2013/12/26,15475002136,7854140800,,1596842127,5149756300
2013/12/27,15439967321,7675682700,,1642874113,5338915700
2013/12/30,15328767687,7408505600,,1724255959,4841430800
2013/12/31,15482814553,8047437500,,1467000994,5663107000
2014/1/2,14461926765,6848548600,,1637614228,4519429100
2014/1/3,17263837600,8449724100,,1911666206,5978264500
2014/1/6,17908193805,8958760800,,1702757292,6630040300
2014/1/7,13373905782,6340293800,,1488436268,4375310300
2014/1/8,15739784594,7164736400,,2249287834,5134885400
2014/1/9,16434079792,7594188300,,2065346918,5598704100
2014/1/10,14983308195,7561612100,,1386138211,5416929300
2014/1/13,13400381335,6654477600,,1230728940,5012277200
2014/1/14,14712543382,7036661400,,1525289144,5404994700
2014/1/15,14490812721,6743622200,,1694526454,4896239500
2014/1/16,15141192989,7275571900,,1745599112,5229890200
2014/1/17,13660714424,6730572000,,1581038956,5027315500
2014/1/20,12411687004,5627124700,,1620271120,4056015400
2014/1/21,13297107892,5984491100,,1758237830,4030624700
2014/1/22,20098585164,9889285600,,2080598548,7064137500
2014/1/23,18407033105,8421058500,,2279910565,5634595100
2014/1/24,20042332174,9294792100,,2209332869,6116767000
2014/1/27,19781283835,8881542600,,2045062715,7034424600
2014/1/28,15625454539,7252904300,,1654149185,5326913000
2014/1/29,15697813229,7386546200,,1650682108,5022271700
2014/1/30,13409181499,6261518400,,1484334979,4363230400
2014/2/7,15783907241,7359875500,,1589229532,5045931500
2014/2/10,25827604064,12433183300,,2168249775,8306571600
2014/2/11,28073333079,14221132400,,2292798792,9922982900
2014/2/12,25433043262,12633318600,,2131922833,7659216100
2014/2/13,28122829202,14653263400,,2206573101,9621778900
2014/2/14,22260470876,11151795000,,1761382317,6708299700
2014/2/17,27854464256,14024444300,,2174495395,8783166600
2014/2/18,28382892366,14286930800,,2231941774,8704974300
2014/2/19,29054955308,15126124600,,2064887807,9935256100
2014/2/20,29369130358,15705227600,,1889640774,10643953300
2014/2/21,22311829904,11766265100,,1433486336,7636899300
2014/2/24,24033792667,12355530800,,1635371178,8921593900
2014/2/25,29329864437,14013297800,,2524833500,9323755100
2014/2/26,22491951353,11011268700,,1670733807,7799329700
2014/2/27,25588135975,13216385200,,1727136261,9010429600
2014/2/28,21628963166,11163790700,,1332136344,7666805700
2014/3/3,23440344146,12746089100,,1323494585,8207231400
2014/3/4,22513000533,11592579200,,1326934279,7306925000
2014/3/5,20860171119,10773308200,,1267336091,6133201500
2014/3/6,21055966029,10929013300,,1320171334,6909376700
2014/3/7,20234723572,10370954000,,1319519571,6426517700
2014/3/10,21850535665,11569666600,,1339852507,7141640700
2014/3/11,17817459137,9270526500,,1119425153,5762124300
2014/3/12,19242332880,10136171900,,1141084259,7006974700
2014/3/13,18142412716,10097811600,,963342077,6922602800
2014/3/14,16601620324,8777511100,,956516302,5861773700
2014/3/17,17002212559,8625037400,,1151024137,5240944500
2014/3/18,18882020870,9677719300,,1360517319,5535413200
2014/3/19,19135667298,9518079700,,1230923201,5930390500
2014/3/20,21363140743,11033304800,,1367330422,6763128500
2014/3/21,25120128388,14447765600,,1220393467,10402480700
2014/3/24,25746983564,14770008500,,1135011149,10449198400
2014/3/25,23772387048,13182223200,,970819310,8687751000
2014/3/26,18967140366,10261111600,,1050364239,5827617600
2014/3/27,21627630039,11914937400,,1170415023,7127513200
2014/3/28,22323298913,12168196500,,1256519864,7008607300
2014/3/31,16435421058,9435653600,,806719505,5545748800
2014/4/1,14840922187,8328657600,,832009530,4886640300
2014/4/2,18279562634,10265852500,,893601813,6503925700
2014/4/3,18786232419,10861842100,,877198876,7153603200
2014/4/4,15317847749,8318905600,,829750438,4794588800
2014/4/8,21865068628,13337098300,,969170888,9721911700
2014/4/9,19036920023,10534047100,,1193883383,6635726800
2014/4/10,26194725354,15678960900,,1406390022,11454540500
2014/4/11,21909751981,13176835900,,1080800377,9061589700
2014/4/14,18274181257,10207785300,,987084641,6226499800
2014/4/15,19631178085,10753115100,,974483069,6821813000
2014/4/16,16375391003,8936165700,,850359186,5167801000
2014/4/17,16228628449,8989632500,,854601912,4833362800
2014/4/18,15383734529,8815569500,,882968919,5075799500
2014/4/21,17599029059,9637836900,,988934646,5627828000
2014/4/22,17881203344,9871988200,,1038527220,5709469400
2014/4/23,14191090786,7853152100,,766629906,4776353100
2014/4/24,14529371378,7818595500,,891922694,4505891100
2014/4/25,17022785570,9304233300,,883522402,6024538300
2014/4/28,16957782381,8979526200,,960946667,6048518700
2014/4/29,13530765061,7622127500,,781422968,4820493100
2014/4/30,12883573391,7452857800,,737483206,4533462400
2014/5/5,13722597127,7993339500,,780578961,4934407300
2014/5/6,14292151556,7460941100,,973676111,4808651900
2014/5/7,13957615413,7436019200,,910063537,4460747000
2014/5/8,14252920332,7786539300,,854814077,4833245200
2014/5/9,13973721558,7622424400,,850631478,4918113500
2014/5/12,20092393246,11574207700,,898038957,8347256000
2014/5/13,17300195083,9722338800,,932982691,6491251800
2014/5/14,13676777549,7201112500,,887810721,4851420600
2014/5/15,14249659625,7584515400,,1023602422,4673403200
2014/5/16,12513740267,6635366000,,995368823,4225319700
2014/5/19,11874353833,6532943800,,854553811,4289360700
2014/5/20,11861798972,6134538200,,1092675062,3729968300
2014/5/21,11727236540,6181154700,,925626451,3894604200
2014/5/22,14598509919,7472847400,,1256525301,4625273600
2014/5/23,12705928647,6348806500,,1201786565,3762310500
2014/5/26,14392952796,7028122000,,1538708119,3955065600
2014/5/27,13501325872,6757788900,,1309000721,3589717100
2014/5/28,16616449963,8133864200,,1656428511,5005626000
2014/5/29,16317440543,8124292100,,1419710835,4489155600
2014/5/30,14814219724,7514889800,,1257490349,4392386300
2014/6/3,13958071646,7158412400,,1279158699,4198295400
2014/6/4,14047110057,7241277100,,1310990120,4181724900
2014/6/5,13585323014,6794953600,,1564162253,3647742400
2014/6/6,13757152724,6602174400,,1655268247,3573805800
2014/6/9,13100001755,6478831700,,1353266408,3931106000
2014/6/10,15524460309,7962371700,,1577912240,5050790200
2014/6/11,15397441621,7444435400,,1802529052,4256371800
2014/6/12,16170873756,8171118600,,1707762333,4302584300
2014/6/13,19004315890,9717480600,,1836271393,5925287600
2014/6/16,18988394457,9593977000,,1927895831,6329687500
2014/6/17,17706959756,8780048100,,1713480953,4993366500
2014/6/18,17376477321,8724535000,,1528285593,4946389700
2014/6/19,18345091089,9291427400,,1690331867,5316264500
2014/6/20,13365388523,6716724600,,1190717486,4239371900
2014/6/23,14297686425,7048516200,,1451494982,4117925800
2014/6/24,14661911563,7121463400,,1451784501,4016435600
2014/6/25,13957922067,6753961000,,1389542478,3766610000
2014/6/26,17268704859,8095577800,,1863511758,4435116600
2014/6/27,20388321598,9759201700,,1828379408,5272289600
2014/6/30,20586615123,9666659800,,1878773636,5430418800
2014/7/1,20793550165,9845740900,,1945780189,5332310000
2014/7/2,22332826573,10955391100,,2053246311,5968550100
2014/7/3,24861280279,12292658200,,2041785190,6369069000
2014/7/4,21770698604,10500879200,,1921514040,5285110600
2014/7/7,20155112246,9716875400,,1822806193,5024233400
2014/7/8,20231029816,9505339300,,1899054091,5074359900
2014/7/9,23652693830,11330584100,,2175111153,6202204600
2014/7/10,20103447879,9794381900,,1651405752,5573249700
2014/7/11,21125653672,10508808300,,1536574316,6137427400
2014/7/14,23350979502,11511974000,,1704217383,6615886300
2014/7/15,25497539627,12448876800,,1920890588,7181569400
2014/7/16,25084701981,13712802000,,1603440304,8156023000
2014/7/17,19499617435,10449181200,,1184250209,5945356800
2014/7/18,19573204346,10664109400,,1115574337,6547329500
2014/7/21,17927729538,9385787000,,1205116279,5417226000
2014/7/22,22603153832,12319186800,,1225180026,7854258300
2014/7/23,25021981003,13729221100,,1443610111,8421387200
2014/7/24,28985685649,16567699600,,1405167634,11943553400
2014/7/25,24971875995,14249582600,,1052688220,9897283800
2014/7/28,38597485906,23618575200,,1383697610,17986933300
2014/7/29,34907838715,20026425700,,1525723645,13426964100
2014/7/30,32622530548,18492218700,,1500527494,12302283200
2014/7/31,29713423340,16469165400,,1377380451,11098776900
2014/8/1,34481820403,19147504200,,1609130274,12631739000
2014/8/4,30465133468,17409740300,,1239353778,11671375400
2014/8/5,32072584965,17538698700,,1949064538,11186178900
2014/8/6,32438436884,17771170700,,1549164122,11634182900
2014/8/7,31832633030,17523327400,,1600026053,11672921000
2014/8/8,25298765637,13518144300,,1445009896,8673969400
2014/8/11,28258243127,15058342100,,1723995121,9160117100
2014/8/12,29129436975,15479904600,,1725632631,9182260800
2014/8/13,32514693482,17806280600,,1804657173,11044778900
2014/8/14,31843756660,17014912300,,1861704647,9796949300
2014/8/15,29193095638,14997869100,,1794934296,9359254600
2014/8/18,32496235696,16392862600,,2244529289,10450955400
2014/8/19,35489348143,17774459200,,2418790065,11585002000
2014/8/20,32700180140,16765838300,,1902878421,10128808800
2014/8/21,31578235573,16573349800,,1957748855,10069021100
2014/8/22,30170382748,16011167200,,2209997374,8982393800
2014/8/25,29866703077,16211957800,,1996244665,9737371700
2014/8/26,30252966625,16350742400,,1836005467,9384422200
2014/8/27,23076755361,12088588500,,1378976358,6767622100
2014/8/28,23544466333,12422901400,,1369975109,7049065500
2014/8/29,19557944539,10520249600,,1156244685,6321142300
2014/9/1,24591324477,12916658300,,1549085800,7732087000
2014/9/2,34993628993,19212486900,,2082644460,11443673300
2014/9/3,38714911061,21247899800,,2396868353,12973420400
2014/9/4,37479704305,19948997800,,2442465331,11127229800
2014/9/5,38749725506,21318191700,,2120916555,13355176400
2014/9/9,36653940247,19699031800,,2156602802,11819434400
2014/9/10,35857391721,18982899100,,2177326477,10917551700
2014/9/11,41868406109,22222179800,,2621838230,13298258300
2014/9/12,35290600787,19347154000,,2082928533,10916017000
2014/9/15,39998180441,21511241400,,2347099083,12224715900
2014/9/16,53665364298,30269411100,,2711982183,18674279100
2014/9/17,37203275229,21084245300,,1750391308,12526902800
2014/9/18,33519006624,18908904500,,1576515980,11592637600
2014/9/19,31119641987,17464848700,,1683443057,10181357700
2014/9/22,32119801351,17584235400,,1844351588,10224087000
2014/9/23,29262075889,15685516900,,1726476935,8403334100
2014/9/24,39329804322,22252572500,,2079569646,14271353000
2014/9/25,40666532745,22568832300,,2269961253,13866189100
2014/9/26,32266194763,17474828500,,1831599768,10029949400
2014/9/29,36392103354,20011102100,,2116379785,12340172700
2014/9/30,34210699733,19391869000,,1958414826,11580422900
2014/10/8,36956471482,20439732600,,2122170628,12195360400
2014/10/9,43944777613,23592001000,,2564191961,13792392000
2014/10/10,41959096317,22467112600,,2269163744,14763430700
2014/10/13,37575997934,20089931400,,2155188193,13159336200
2014/10/14,36880197919,19683141800,,2084881866,12739370500
2014/10/15,36859671228,20280491500,,1959846566,13580188200
2014/10/16,42241681612,24820116800,,2086135427,15816660300
2014/10/17,38064398993,21230096200,,2013510966,13275998800
2014/10/20,28847082655,16002230500,,1484920312,9143540100
2014/10/21,30049953323,16882828800,,1581663627,9624191200
2014/10/22,27447897077,15269842500,,1591565658,8865619300
2014/10/23,29510152756,16263630800,,1627929347,10349183900
2014/10/24,23114691391,13222528100,,1240105267,7497486900
2014/10/27,23129953725,13026156800,,1426307389,7386244700
2014/10/28,31709051876,17859035700,,1775633100,10152305500
2014/10/29,45285944054,26558868700,,2137804414,15858406200
2014/10/30,46764839574,29464594300,,1905051992,18962635300
2014/10/31,50002241987,32576352200,,1856232530,23917241200
2014/11/3,47133119876,29882123500,,1703374431,20580122800
2014/11/4,48135761023,30901303900,,1788745017,21824700500
2014/11/5,42205260477,26360665400,,1478029209,19049186200
2014/11/6,36599811779,22200508800,,1587552718,14965111700
2014/11/7,46969253601,29117224500,,2089104004,20876091100
2014/11/10,45821438299,30062820300,,1606755346,22659973500
2014/11/11,61576022677,41190406500,,2159651015,32371165600
2014/11/12,38082390682,25293385200,,1396949923,18468626100
2014/11/13,45484457176,29503705800,,1741492975,21981561500
2014/11/14,34341201490,22060761900,,1266359871,16504996500
2014/11/17,33913670884,21568780000,,1391822710,15847809500
2014/11/18,31516744559,20106257000,,1248483946,14294135600
2014/11/19,30655935170,18623577100,,1560605809,12214697400
2014/11/20,27446435383,16549521300,,1450313122,10614986400
2014/11/21,34408452056,21223977400,,1520672551,15102813900
2014/11/24,56612977118,36348583500,,1809425416,27983972000
2014/11/25,50306700153,31431557200,,2132932494,22261169900
2014/11/26,53205588607,33712724900,,2157737086,24396248500
2014/11/27,57808718612,36407571900,,2368667435,26546473000
2014/11/28,70239376744,46588003500,,2552012745,37532366200
2014/12/1,66956752447,44679174100,,2270975329,36548741700
2014/12/2,64130104824,43773338100,,2065069160,36146532200
2014/12/3,84934337095,56212028100,,3008986753,46615668500
2014/12/4,80457086872,53268771800,,2689951622,42681292800
2014/12/5,95145399759,64050029600,,2904614119,52488126000
2014/12/8,85951381259,58757089000,,2604099458,48446234400
2014/12/9,1.11E+11,77199837900,,2963027867,63287456700
2014/12/10,74199581885,51288691300,,2269419515,42501870800
2014/12/11,71686367260,48263273300,,2225139626,36709169100
2014/12/12,61159421159,40948081100,,2164105023,30106532500
2014/12/15,60968434361,40037169500,,2216899070,29019383400
2014/12/16,66632434266,45384272300,,2025035714,35812384700
2014/12/17,76995821249,54250317900,,2023582969,44814077000
2014/12/18,61687276836,43590495200,,1765381113,35597020700
2014/12/19,73143821181,52107351100,,1985232604,41121159000
2014/12/22,92101523677,67937191500,,2129653242,54980167100
2014/12/23,60466086444,43776240000,,1606737549,36973609300
2014/12/24,52988333159,37680524600,,1457891144,31744958700
2014/12/25,52495632300,37694777600,,1403010799,30979954700
2014/12/26,63191109953,46070093200,,1386150175,38461412400
2014/12/29,71062786852,51011143900,,1840287265,42501503700
2014/12/30,56244464881,39772532000,,1679941882,32823387300
2014/12/31,56433045039,40599852100,N/A,1441388517,34593476000
2015/1/2,,,N/A,,
2015/1/5,74831499881,53135239100,N/A,1791852538,45119809800
2015/1/6,71203816559,50166169500,N/A,2346389944,42096218500
2015/1/7,55909763162,39191888000,N/A,1844595864,32019123200
2015/1/8,53429236030,37113117000,N/A,1869681623,29500304500
2015/1/9,57081787349,41024087200,N/A,1898828030,34998267200
2015/1/12,46066954332,32206467900,N/A,1618854533,26656717500
2015/1/13,35416397519,23072575400,N/A,1795462985,18715396500
2015/1/14,35759951206,24019074700,N/A,1588140104,19601251000
2015/1/15,39787007311,28254624000,N/A,1472700522,23781233800
2015/1/16,47874536773,33987675300,N/A,1842021805,28268161400
2015/1/19,58676045489,40109878900,N/A,2616722727,32950527500
2015/1/20,52785903831,35708081100,N/A,2625533089,29784323200
2015/1/21,61301137162,41095602400,N/A,2980734851,33792821000
2015/1/22,53899283771,35338296100,N/A,2585079162,26885359900
2015/1/23,54410522989,36624924000,N/A,2362292362,28017217200
2015/1/26,49485307565,31754100700,N/A,2032414825,23976620300
2015/1/27,57340573397,37451755100,N/A,2220874153,28766917900
2015/1/28,46532158250,30192709500,N/A,2220467383,21622021400
2015/1/29,42762290023,27465861300,N/A,1705376946,21161886000
2015/1/30,41006398211,25831254800,N/A,1760038884,19647915700
2015/2/2,38104959315,25086162900,N/A,1601732701,19518369900
2015/2/3,39055183780,24819216400,N/A,2210700155,19284609600
2015/2/4,40194207712,24909808600,N/A,2167533918,19130434900
2015/2/5,47905753935,30613930500,N/A,2726828383,25043060900
2015/2/6,39429507521,24674966600,N/A,2255447404,19266418600
2015/2/9,32400483116,20610838300,N/A,1727407720,17235382000
2015/2/10,29971316038,19381713900,N/A,1472310215,15930908800
2015/2/11,29854469440,17284009400,N/A,1742910455,14461377200
2015/2/12,32538789569,19459230900,N/A,1883300289,15608169100
2015/2/13,42483343010,26129043600,N/A,2343464050,20108997100
2015/2/16,38754651217,22379742900,N/A,2570118185,16564134300
2015/2/17,37505327310,22833262400,N/A,2083792459,16532831300
2015/2/18,,,N/A,,
2015/2/23,,,N/A,,
2015/2/24,,,N/A,,
2015/2/25,38345077191,23334809400,N/A,2208580904,16553935100
2015/2/26,46348818529,30126387500,N/A,2205794804,22932843800
2015/2/27,47787177944,29916371700,N/A,2508702981,22278643800
2015/3/2,58399458852,34644567100,N/A,3286953060,24817612500
2015/3/3,63081156113,38204461900,N/A,3366120777,26186648900
2015/3/4,50831443282,29363952200,N/A,2932932929,19966398100
2015/3/5,54075795607,32066358500,N/A,3033394124,21750880500
2015/3/6,48140063117,28291579100,N/A,2745418442,18151805400
2015/3/9,50332510151,32149544000,N/A,2370888958,23394041100
2015/3/10,47803236488,28581757600,N/A,2687978268,19426765700
2015/3/11,47345046900,28298553500,N/A,2754862761,18894782500
2015/3/12,55469363987,35729510500,N/A,2751574681,26566462500
2015/3/13,50665478330,32841015400,N/A,2547509148,24686476800
2015/3/16,65189857723,39913243000,N/A,3478278184,27543830700
2015/3/17,83451963299,52093950600,N/A,3703174405,37162566600
2015/3/18,86576386031,54521714400,N/A,3775003907,41519001100
2015/3/19,84783530842,53734661400,N/A,3498355697,39154763000
2015/3/20,81332534669,51666166900,N/A,3579205901,40181755200
2015/3/23,85726114392,53606283200,N/A,3904731265,39111992200
2015/3/24,1.03E+11,63955466900,N/A,4834470559,46858131200
2015/3/25,85368831233,52188634800,N/A,4262789515,37996885100
2015/3/26,79488281166,48864720300,N/A,4345761520,34675631500
2015/3/27,64462654402,40894516500,N/A,3104190084,29875606400
2015/3/30,86122656532,56470235300,N/A,3319359617,42829702000
2015/3/31,87789662420,56167603700,N/A,3458877633,43606563500
